@relation 'CityBeatEvents-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R30-weka.filters.unsupervised.attribute.Remove-R2-3,6-9,11'

@attribute AvgCaptionLen numeric
@attribute stat_StdPhotoDis numeric
@attribute AvgPhotoDis numeric
@attribute MeanPhotoDisbyCap numeric
@attribute CaptionPercentage numeric
@attribute PredictedStd numeric
@attribute TopWordPopularity numeric
@attribute Zscore numeric
@attribute Entropy numeric
@attribute diff_AvgPhotoDis numeric
@attribute diff_TopWordPopularity numeric
@attribute diff_Entropy numeric
@attribute tfidf1 numeric
@attribute tfidf2 numeric
@attribute tfidf3 numeric
@attribute NumberOfHashtages1 numeric
@attribute NumberOfHashtages2 numeric
@attribute NumberOfHashtages3 numeric
@attribute NumberOfPhotsoContaingTopWord1 numeric
@attribute NumberOfPhotsoContaingTopWord2 numeric
@attribute NumberOfPhotsoContaingTopWord3 numeric
@attribute Top10PhotoLocationNameFreq numeric
@attribute label {1,-1}

@data
48,0.063731,0.366201,7.68593,0.924242,1.185672,0.054645,5.921513,3.086734,-1.633799,0.058555,0.089167,0.20094,0.1891,0.159928,0,2,5,4,3,3,0.4,-1
58.8,0.091631,0.214152,7.979942,0.882353,2.697425,0.155556,3.06552,2.592415,-1.785848,0.04406,0.551546,0.524661,0.415836,0.415836,3.333333,5,8.5,3,2,2,0.4,-1
36.538462,0.058598,0.327115,7.533327,0.866667,2.891279,0.076923,3.568259,3.094361,-1.672885,0,0.082811,0.434597,0.41916,0.390338,1,1,0,1,1,1,0.1,-1
46.222222,0.082515,0.326611,7.180909,1,1.107058,0.111111,4.465694,2.84567,-1.673389,0.035896,0.315177,0.380904,0.379574,0.34653,0.5,0,1,2,2,2,0.3,-1
49.444444,0.108826,0.169054,7.502783,0.9,1.564747,0.222222,3.931887,2.66898,-1.830946,0.055335,0.45614,1.138721,0.672802,0.627751,3.666667,4.5,2,3,2,1,0.7,-1
46.090909,0.064842,0.330187,7.806783,0.916667,3.045829,0.060606,3.283009,3.071861,-1.669813,0.005473,0.112896,0.283525,0.283525,0.275237,0.5,9,21,2,1,1,0.2,-1
40.466667,0.086011,0.236562,7.715225,0.789474,4.171728,0.155556,3.585958,2.765881,-1.763438,0.056074,0.410888,0.786992,0.76793,0.393405,7.333333,5.333333,0,3,3,1,0.4,-1
30.090909,0.087769,0.343302,7.986226,0.785714,1.404475,0.121212,3.096791,2.996631,-1.656698,0.015797,0.180585,0.536461,0.524322,0.524322,2.5,2,0,2,1,1,0.2,-1
37.529412,0.056528,0.286371,7.351846,1,1.970263,0.117647,3.553789,2.925864,-1.713629,0.02633,0.262469,0.559522,0.366914,0.332339,2,0.5,4,2,2,2,0.1,-1
50,0.088356,0.285951,7.587926,0.909091,3.873418,0.1,4.046144,2.974065,-1.714049,0.030577,0.20802,0.590107,0.544909,0.520792,0,0,1.5,2,2,2,0.2,-1
50.666667,0.043716,0.353997,8.264243,0.923077,1.550283,0.083333,3.435065,2.954004,-1.646003,0,0.225389,0.491756,0.491756,0.462033,0,0,16,1,1,1,0.1,-1
29.6,0.041942,0.332387,8.269871,0.625,1.344897,0.2,3.551056,3.013071,-1.667613,0,0.161924,1.211044,1.108879,0.942297,0,0,0,1,1,1,0.125,-1
30.9375,0.040216,0.404195,7.315871,0.941176,1.054875,0.125,5.255561,2.738149,-1.595805,0.031432,0.439207,0.389846,0.378451,0.35311,2.5,2.5,1.5,2,2,2,0.2,-1
61.1,0.060292,0.298053,7.833475,0.769231,1.400204,0.1,3.380751,2.897408,-1.701947,0,0.286185,0.576754,0.544909,0.544909,0,0,7,1,1,1,0.1,-1
57,0.049481,0.363679,7.982451,0.75,1.329555,0.166667,3.716662,3.057476,-1.636321,0,0.116664,1.009204,0.983512,0.983512,0,0,4,1,1,1,0.125,-1
51.333333,0.101499,0.353211,7.77996,0.882353,1.474367,0.111111,5.245121,2.934434,-1.646789,0.013336,0.240656,0.418327,0.415836,0.415836,7.5,5,3,2,2,1,0.2,-1
36.857143,0.100144,0.368509,7.514928,0.875,1.067468,0.142857,6.297836,2.984234,-1.631491,0,0.185783,0.891078,0.807108,0.792057,0,0,0,1,1,1,0.25,-1
48.125,0.084605,0.248465,8.117852,0.727273,1.13829,0.125,4.48486,2.903702,-1.751535,0,0.269841,0.779693,0.779693,0.756903,0,0,1,1,1,1,0.1,-1
66.882353,0.040396,0.314088,7.483949,1,1.717902,0.156863,4.218209,3.08989,-1.685912,0.043125,0.078785,0.56859,0.416814,0.35619,1.666667,13,2.5,3,3,2,0.1,-1
35,0.064483,0.235685,8.394073,0.75,0.640695,0.166667,12.348954,2.822182,-1.764315,0,0.322365,0.961257,0.941626,0.835628,1,0,1,1,1,1,0.125,-1
41.7,0.038212,0.309473,7.843249,0.909091,1.563811,0.1,3.455655,3.008695,-1.690527,0,0.170234,0.590107,0.528203,0.471149,0,0,0,1,1,1,0.1,-1
121.75,0.0633,0.387094,7.922124,0.888889,2.697219,0.166667,3.166264,3.04411,-1.612906,0.006574,0.13208,0.779693,0.756903,0.737634,6.5,31,31,2,1,1,0.111111,-1
42.454545,0.076916,0.346022,7.876328,0.785714,2.087145,0.090909,3.648247,3.066615,-1.653978,0,0.107922,0.550475,0.550475,0.550475,0,0,0,1,1,1,0.1,-1
23.4,0.058514,0.314524,8.016553,0.714286,0.676222,0.1,9.339556,3.055108,-1.685476,0,0.127293,0.605522,0.55444,0.528203,0,0,1,1,1,1,0.1,-1
222.888889,0.112086,0.301008,7.893696,0.818182,2.834696,0.185185,3.347949,2.984184,-1.698992,0.010694,0.19193,1.210908,0.69306,0.69306,0,0,0,2,2,2,0.1,-1
31.8,0.048698,0.272953,7.623227,0.833333,0.803703,0.133333,7.956,2.98709,-1.727047,0.01751,0.193173,0.605522,0.576754,0.55444,0.5,2,0,2,1,1,0.2,-1
34.388889,0.045535,0.277003,7.734888,1,1.28077,0.074074,4.7996,3.055839,-1.722997,0.008504,0.123034,0.509876,0.34653,0.34653,3,0,4,2,1,1,0.2,-1
37.5,0.08949,0.315165,8.084935,0.740741,1.294458,0.1,6.680461,2.954686,-1.684835,0.026679,0.205023,0.406279,0.325186,0.311877,1,4,1,2,2,2,0.2,-1
52.083333,0.054067,0.364022,7.913518,0.8,1.058299,0.083333,3.988704,3.006867,-1.635978,0,0.173669,0.519795,0.504602,0.491756,4,0,4,1,1,1,0.1,-1
40,0.065175,0.367725,7.532428,1,1.601212,0.077778,4.12607,2.882599,-1.632275,0.035593,0.312123,0.338293,0.278895,0.207918,0.333333,1.5,1.5,3,2,2,0.1,-1
61.8,0.054078,0.306534,7.328654,0.9375,1.406822,0.2,4.794199,3.03327,-1.693466,0.111105,0.152244,0.831672,0.786809,0.769005,2,2.666667,4,4,3,2,0.2,-1
30,0.092048,0.193482,7.513186,0.875,1.351232,0.142857,3.370638,2.558051,-1.806518,0,0.542484,0.891078,0.865032,0.865032,0,0,5,1,1,1,0.125,-1
39.933333,0.070857,0.325324,7.430737,0.9375,1.709012,0.066667,3.416949,3.083074,-1.674676,0,0.094844,0.415836,0.393405,0.384503,7,0,2,1,1,1,0.1,-1
86.142857,0.064725,0.144061,8.053441,0.875,0.849981,0.238095,8.952694,2.889549,-1.855939,0.019312,0.270796,0.792057,0.766011,0.724913,5,2,0,2,2,1,0.125,-1
40.444444,0.063871,0.158058,7.495801,1,0.952025,0.185185,6.20444,2.821888,-1.841942,0.047221,0.331245,1.163424,0.69306,0.640838,1,0,0,3,1,1,0.111111,-1
37.392857,0.043714,0.30261,7.61031,0.965517,1.684132,0.083333,3.995762,3.024151,-1.69739,0.026029,0.168349,0.371995,0.357442,0.222769,2.666667,0.5,3,3,2,2,0.2,-1
105.166667,0.109425,0.348547,8.208994,0.75,1.294655,0.333333,4.381489,2.939829,-1.651453,0.024208,0.231043,1.039591,1.009204,0.983512,18.5,23,23,2,2,2,0.125,-1
39,0.051082,0.275856,7.866156,0.866667,1.095932,0.076923,7.889303,2.954987,-1.724144,0,0.232107,0.479811,0.465786,0.453929,0,0,6,1,1,1,0.1,-1
43.142857,0.047518,0.267683,7.54908,1,1.582537,0.095238,4.030553,2.794239,-1.732317,0.008271,0.378279,0.445539,0.445539,0.432516,0,1,0,2,1,1,0.2,-1
45.857143,0.087029,0.327555,7.876876,0.875,1.169367,0.238095,4.036486,2.984234,-1.672445,0.059999,0.185783,0.891078,0.891078,0.84301,2.2,6,2,5,1,1,0.125,-1
43.75,0.090174,0.347451,8.288925,0.666667,3.128568,0.125,3.232379,3.023037,-1.652549,0,0.152142,0.779693,0.756903,0.756903,0,0,8,1,1,1,0.2,-1
37.090909,0.06031,0.385659,7.941484,0.846154,0.937336,0.090909,8.24274,3.0106,-1.614341,0,0.164593,0.567049,0.567049,0.550475,0,0,3,1,1,1,0.2,-1
30.413793,0.057192,0.37739,8.069264,0.763158,5.769571,0.091954,3.434867,3.021426,-1.62261,0.049081,0.159647,0.203485,0.203485,0.19939,3,1,0.5,3,3,2,0.3,-1
31.470588,0.073455,0.3724,7.483998,0.894737,1.455606,0.117647,5.834718,3.015183,-1.6276,0.024164,0.156245,0.539869,0.366914,0.366914,0,0,0.5,2,2,2,0.2,-1
87.222222,0.140296,0.277023,7.301231,1,1.118861,0.148148,5.036571,2.744843,-1.722977,0.007238,0.38991,0.775616,0.69306,0.655675,0,0,24,2,1,1,0.111111,-1
27.9375,0.02872,0.203847,7.874894,0.842105,2.823547,0.083333,3.335626,2.794336,-1.796153,0.010569,0.400571,0.389846,0.360471,0.35311,0,8,8,2,1,1,0.2,-1
56.809524,0.075,0.323821,7.58431,0.875,1.110673,0.111111,9.625136,3.074105,-1.676179,0.02294,0.109873,0.288344,0.288344,0.288344,2.333333,5,4,3,2,2,0.1,-1
48,0.082348,0.236583,8.092068,0.909091,2.092737,0.1,3.342729,2.739354,-1.763417,0,0.413101,0.623754,0.605522,0.590107,4,9,9,1,1,1,0.1,-1
34.428571,0.059031,0.396174,7.546083,0.875,2.371815,0.119048,3.52117,3.03327,-1.603826,0.022098,0.152244,0.655555,0.445539,0.394198,0,0,2,2,2,1,0.1,-1
43,0.069429,0.313813,7.169977,1,0.896023,0.133333,4.705164,2.925853,-1.686187,0.014022,0.244823,0.623754,0.605522,0.576754,2.5,0,0,2,1,1,0.2,-1
32.7,0.090719,0.377672,7.275094,0.952381,1.729465,0.133333,4.33733,2.909686,-1.622328,0.082796,0.277642,0.409348,0.394807,0.302761,0.5,0.5,1.5,4,4,2,0.1,-1
109.666667,0.066765,0.385679,8.249786,0.9,1.25091,0.111111,4.681378,3.010571,-1.614321,0,0.164794,0.69306,0.69306,0.69306,19,0,23,1,1,1,0.1,-1
65.833333,0.021947,0.266352,7.839026,0.8,2.003986,0.138889,4.122604,2.782416,-1.733648,0.013975,0.394091,0.537001,0.519795,0.504602,3,15,6,2,2,1,0.3,-1
38.125,0.074575,0.398825,7.785235,0.8,1.141188,0.208333,4.481462,3.010571,-1.601175,0.032536,0.164794,1.177872,1.177872,0.693049,0,0,0,2,2,1,0.3,-1
50.333333,0.065337,0.312059,8.084835,0.705882,1.132052,0.138889,5.150889,2.963468,-1.687941,0.021684,0.203081,0.588249,0.519795,0.504602,0,3.5,0,2,2,1,0.1,-1
51.5,0.029506,0.337802,7.247457,1,1.508471,0.083333,3.330531,2.946388,-1.662198,0,0.228138,0.519795,0.504602,0.504602,4,0,0,1,1,1,0.1,-1
89.9,0.081679,0.378701,8.090815,0.833333,1.482402,0.166667,4.845141,3.082328,-1.621299,0.012588,0.089999,0.783031,0.623754,0.623754,0.333333,0.5,4,3,2,1,0.1,-1
73.454545,0.050033,0.267701,7.311506,1,0.899544,0.151515,5.559425,2.928213,-1.732299,0.016597,0.248146,1.008072,0.591247,0.567049,7.5,4.5,6,2,2,1,0.2,-1
44.25,0.095438,0.265974,8.186572,0.774194,4.72231,0.083333,3.252657,2.645462,-1.734026,0.024126,0.532135,0.373307,0.259898,0.252301,0,0,0,2,2,2,0.6,-1
35.56,0.063025,0.385623,7.794522,0.925926,1.334342,0.08,6.005406,3.051017,-1.614377,0.017709,0.121444,0.249502,0.242209,0.242209,0.666667,6,0,3,2,2,0.1,-1
50.641026,0.07189,0.304474,7.927204,0.764706,4.146653,0.08547,4.764777,2.974197,-1.695526,0.06236,0.194647,0.352991,0.251412,0.248605,3,4.5,1,4,4,3,0.4,-1
56.111111,0.047169,0.253181,8.021543,0.9,0.954628,0.148148,6.454856,2.925853,-1.746819,0.011439,0.244823,0.655675,0.595786,0.586892,14.5,0,22,2,1,1,0.1,-1
45.375,0.06505,0.30191,7.320866,1,2.087495,0.145833,3.950094,2.968884,-1.69809,0.048128,0.222107,0.70622,0.660254,0.49187,3.666667,4.5,4.5,3,2,2,0.1,-1
34.5,0.065745,0.297256,8.04715,0.75,1.154246,0.166667,5.67512,2.984234,-1.702744,0,0.185783,1.039591,0.941626,0.924066,0,2,2,1,1,1,0.125,-1
50.25,0.060559,0.355506,7.364735,1,1.276154,0.125,4.363583,2.984234,-1.644494,0,0.185783,0.779693,0.779693,0.779693,0,1,0,1,1,1,0.125,-1
47.421053,0.05408,0.354392,7.870279,0.791667,2.856472,0.105263,3.333118,2.904116,-1.645608,0.030755,0.288094,0.621165,0.594711,0.457945,0,1.5,0,2,2,2,0.6,-1
29,0.073284,0.340341,7.940026,0.875,1.067073,0.142857,5.977361,3.057476,-1.659659,0,0.116664,0.891078,0.84301,0.792057,2,0,0,1,1,1,0.125,-1
78.214286,0.069921,0.293338,7.759065,0.875,1.867671,0.119048,4.027861,2.930699,-1.706662,0.009383,0.247368,0.445539,0.43707,0.432516,1.5,1.5,14,2,2,1,0.1,-1
47.552632,0.062561,0.352316,7.633279,0.883721,2.747063,0.070175,6.029777,3.019225,-1.647684,0.043899,0.183291,0.317237,0.230592,0.221844,0,0,0,3,3,2,0.3,-1
33.5,0.054481,0.261378,8.270511,0.909091,0.953983,0.1,4.985596,3.008695,-1.738622,0,0.170234,0.576754,0.536207,0.401834,1,0,5,1,1,1,0.1,-1
35.444444,0.090789,0.284493,7.285339,1,1.475398,0.111111,8.830723,2.974938,-1.715507,0,0.199165,0.672802,0.640838,0.616044,0,0,0,1,1,1,0.111111,-1
57.5,0.052212,0.297771,7.988606,0.75,0.973439,0.166667,4.794782,3.057476,-1.702229,0,0.116664,1.039591,1.039591,1.039591,0,0,0,1,1,1,0.125,-1
52.142857,0.070403,0.252266,7.774494,0.823529,1.270308,0.095238,6.058376,2.882704,-1.747734,0.007284,0.290574,0.445539,0.445539,0.432516,0.666667,1,1,3,1,1,0.1,-1
41.142857,0.07668,0.403672,7.77883,0.875,0.679718,0.142857,9.217784,3.057476,-1.596328,0,0.116664,0.891078,0.84301,0.792057,6,6,6,1,1,1,0,-1
37.875,0.062143,0.382966,7.809982,0.8,3.041286,0.125,3.440381,2.945039,-1.617034,0,0.230058,0.779693,0.756903,0.70622,0,0,5,1,1,1,0.2,-1
45.5,0.061198,0.391423,7.907229,0.857143,1.482402,0.083333,4.845141,2.979659,-1.608577,0,0.206956,0.519795,0.504602,0.504602,9,9,0,1,1,1,0.1,-1
53.88,0.060407,0.374673,8.015369,0.806452,2.856472,0.08,4.292926,2.982806,-1.625327,0.017233,0.189613,0.249502,0.249502,0.249502,6,3,2,2,2,2,0.4,-1
95.777778,0.084389,0.314529,7.855206,0.9,1.057699,0.111111,5.28666,2.945039,-1.685471,0,0.230058,0.672802,0.672802,0.640838,0,3,11,1,1,1,0.3,-1
55.166667,0.100088,0.229956,8.145006,0.75,1.569336,0.166667,3.204024,2.910992,-1.770044,0,0.254902,1.039591,0.961257,0.941626,8,8,8,1,1,1,0.25,-1
53.727273,0.053666,0.358918,8.179673,0.785714,2.799474,0.090909,4.004486,3.050766,-1.641082,0,0.121019,0.567049,0.550475,0.536461,0,0,6,1,1,1,0.1,-1
42.75,0.075067,0.300017,7.926393,0.8,2.769332,0.111111,3.193386,2.75,-1.699983,0.009415,0.398601,0.519795,0.519795,0.470813,5,1,0,2,1,1,0.2,-1
50.533333,0.055205,0.438868,7.693347,0.9375,1.715703,0.111111,4.69285,2.964889,-1.561132,0.012172,0.21566,0.572218,0.415836,0.415836,9,2.5,5,2,2,1,0.1,-1
38.857143,0.08656,0.207122,7.542544,0.933333,1.042591,0.071429,5.455639,2.551269,-1.792878,0,0.569936,0.445539,0.432516,0.421505,0,0,0,1,1,1,0.3,-1
44.875,0.047936,0.255518,7.100838,1,1.228106,0.208333,3.059831,2.939829,-1.744482,0.048761,0.231043,1.255189,0.693049,0.612818,4,0,12,3,1,1,0.125,-1
56.8,0.048988,0.272649,7.865467,0.833333,2.865372,0.1,3.179879,2.963746,-1.727351,0,0.214286,0.605522,0.605522,0.590107,0,0,2,1,1,1,0.2,-1
46.923077,0.061555,0.368371,7.837102,1,1.527224,0.102564,3.136375,3.083765,-1.631629,0.008428,0.090339,0.479811,0.465786,0.453929,7,7,7,2,1,1,0.1,-1
40,0.045066,0.326176,7.266993,1,1.318157,0.148148,3.049915,2.905765,-1.673824,0.012609,0.266249,0.672802,0.616044,0.605454,2,0,0,2,1,1,0.222222,-1
42.647059,0.067144,0.206998,7.564076,0.85,3.32918,0.137255,4.331301,2.791907,-1.793002,0.044027,0.39069,0.554293,0.366914,0.366914,4,0,3.5,3,2,2,0.2,-1
37.846154,0.068741,0.296991,8.066104,0.722222,0.606022,0.076923,11.404976,2.953806,-1.703009,0,0.229606,0.465786,0.465786,0.465786,0,3,0,1,1,1,0.1,-1
40.538462,0.09583,0.224382,7.607224,0.928571,1.70451,0.102564,3.477567,2.681626,-1.775618,0.009051,0.481696,0.479811,0.465786,0.465786,1,1,2,2,1,1,0.1,-1
45,0.071085,0.311904,7.699582,0.916667,0.80555,0.121212,9.860247,3.023037,-1.688096,0.016881,0.152142,0.567049,0.536461,0.445686,0,0,0,2,1,1,0,-1
35.545455,0.088943,0.361957,7.608897,0.916667,1.177189,0.121212,3.654974,2.98709,-1.638043,0.012567,0.193173,0.536461,0.524322,0.524322,2,4,0,2,1,1,0.1,-1
59.5,0.09169,0.292116,8.171153,0.75,1.602382,0.166667,3.823846,2.845144,-1.707884,0,0.316056,0.941626,0.924066,0.856488,7,14,7,1,1,1,0.5,-1
51.666667,0.044633,0.348437,7.942581,0.75,1.761106,0.111111,4.264466,2.943299,-1.651563,0.015204,0.241554,0.415836,0.403681,0.403681,0,0.5,2,2,2,1,0.4,-1
51.555556,0.030392,0.302623,7.580787,0.9,1.741099,0.222222,3.715314,2.97084,-1.697377,0.028193,0.207717,0.69306,0.672802,0.640838,7,6.5,12.5,2,2,2,0.1,-1
53.5,0.073366,0.348547,7.742762,0.75,1.198839,0.222222,3.934116,2.939829,-1.651453,0.016459,0.231043,1.214096,1.039591,1.009204,0,3,3,2,1,1,0.125,-1
30.8125,0.081893,0.405127,8.312307,0.592593,1.710293,0.104167,4.943918,2.827747,-1.594873,0.022025,0.358347,0.389846,0.389846,0.378451,1.5,1.5,0,2,2,1,0.1,-1
68,0.038659,0.251529,7.701881,0.857143,0.924818,0.083333,5.104375,2.766763,-1.748471,0,0.41216,0.491756,0.480628,0.462033,7,7,0,1,1,1,0.2,-1
97.25,0.078028,0.244427,7.47222,1,1.761915,0.125,3.243108,2.889549,-1.755573,0,0.270796,0.779693,0.779693,0.756903,0,0,0,1,1,1,0.125,-1
35,0.079758,0.327141,7.366118,1,0.913094,0.1,4.157879,2.945039,-1.672859,0,0.230058,0.605522,0.605522,0.605522,5,2,5,1,1,1,0.1,-1
42.617647,0.079571,0.27691,7.68635,0.894737,1.99359,0.078431,4.787282,2.828437,-1.72309,0.042519,0.351626,0.347202,0.247611,0.243475,3,0.666667,6.5,3,3,2,0.3,-1
108.4,0.104017,0.314347,7.80377,0.833333,1.624057,0.133333,3.648549,2.827513,-1.685653,0.013807,0.333695,0.461994,0.415836,0.415836,17,16,16,2,2,2,0.4,-1
46.4,0.069012,0.377181,7.695857,1,1.555257,0.1,4.00475,3.050302,-1.622819,0,0.12187,0.55444,0.536207,0.528203,2,2,0,1,1,1,0.1,-1
50.181818,0.065226,0.379396,7.19958,1,1.782663,0.106061,5.548148,3.061582,-1.620604,0.023332,0.104796,0.309686,0.283525,0.283525,0,0.666667,0,3,3,2,0.1,-1
33.625,0.068903,0.311811,8.367988,0.8,1.30884,0.083333,6.483738,2.888346,-1.688189,0.011049,0.290826,0.368817,0.368817,0.360471,3.5,3,0,2,1,1,0.1,-1
24.727273,0.056891,0.349961,7.895205,0.916667,0.669938,0.121212,7.477161,3.082328,-1.650039,0.019564,0.089999,0.550475,0.467176,0.450601,4,1,7,2,1,1,0.1,-1
46.05,0.06092,0.34999,7.607719,0.952381,3.896356,0.05,3.863003,3.019251,-1.65001,0,0.161775,0.311877,0.311877,0.311877,0,15,15,1,1,1,0.1,-1
34.111111,0.075309,0.301414,7.216744,1,1.08104,0.111111,4.385386,3.016876,-1.698586,0,0.155138,0.640838,0.627751,0.616044,2,1,2,1,1,1,0.111111,-1
43.6,0.07312,0.248539,8.062192,0.714286,0.866079,0.1,5.493029,2.750914,-1.751461,0,0.425257,0.605522,0.576754,0.55444,0,0,0,1,1,1,0.4,-1
48.222222,0.055449,0.363117,7.385691,0.947368,1.608742,0.092593,6.075358,3.097558,-1.636883,0.01309,0.072853,0.34653,0.327837,0.320419,2.5,0,0,2,2,1,0.2,-1
93.769231,0.102614,0.38035,7.972,0.866667,1.89993,0.153846,3.337743,2.89208,-1.61965,0.014361,0.286618,0.801219,0.506631,0.479811,1.5,0.5,1.5,2,2,2,0.1,-1
52.75,0.052152,0.336569,7.840671,1,1.489028,0.125,3.733946,2.99908,-1.663431,0.023064,0.183952,0.475491,0.389846,0.389846,7.5,0,0,2,2,2,0.1,-1
48.59375,0.071824,0.311651,7.646674,0.914286,2.712377,0.072917,4.474868,3.043962,-1.688349,0.034493,0.135557,0.237746,0.228583,0.219765,3.333333,2.5,0,3,2,2,0.2,-1
42.264706,0.062602,0.323388,7.816438,0.894737,0.929033,0.078431,6.757109,2.93791,-1.676612,0.031373,0.26112,0.364713,0.183457,0.183457,3.75,1.75,2.5,4,4,2,0.4,-1
43.96,0.089605,0.322644,7.539925,0.925926,2.63012,0.093333,4.15176,2.880935,-1.677356,0.027689,0.297454,0.266015,0.249502,0.249502,1,3.333333,0.5,3,3,2,0.3,-1
42.107143,0.05319,0.361566,7.536591,0.875,1.519362,0.095238,5.134755,2.998937,-1.638434,0.037695,0.171768,0.377568,0.222769,0.222769,2,0,5,6,2,2,0.2,-1
64.777778,0.075247,0.277767,7.420043,1,2.224051,0.12963,4.104558,2.781398,-1.722233,0.033102,0.389251,0.440496,0.34653,0.336401,1.4,0.5,0.5,5,2,2,0.2,-1
47.473684,0.073682,0.371338,7.449525,1,1.736203,0.087719,5.155789,3.115066,-1.628662,0.011516,0.054659,0.328292,0.318696,0.318696,3.5,3.5,1,2,2,1,0.2,-1
28.5,0.074319,0.380011,7.556588,0.923077,1.319311,0.138889,6.180298,2.92423,-1.619989,0.033411,0.24872,0.514135,0.470813,0.433994,0,0,0,2,2,1,0.1,-1
47.428571,0.076618,0.42865,8.215008,0.7,1.306913,0.142857,4.206571,2.97084,-1.57135,0,0.207717,0.84301,0.778441,0.766011,3,3,0,1,1,1,0.1,-1
37.875,0.067456,0.327055,8.060066,0.8,1.41374,0.125,3.373277,3.115834,-1.672945,0,0.056606,0.756903,0.70622,0.681136,0,0,3,1,1,1,0.1,-1
46.636364,0.05383,0.3747,7.281582,1,1.605117,0.121212,4.2071,3.046439,-1.6253,0.010432,0.128304,0.567049,0.550475,0.536461,2.666667,0,0,3,1,1,0.1,-1
60.25,0.101637,0.225831,7.974744,0.8,1.829044,0.125,3.524787,2.715327,-1.774169,0,0.43814,0.756903,0.756903,0.737634,5,0,1,1,1,1,0.1,-1
31.944444,0.067481,0.284317,7.721982,0.9,1.634951,0.092593,5.158446,2.899568,-1.715683,0.016132,0.261162,0.34653,0.34653,0.34653,0,3.5,1,2,2,1,0.5,-1
55.6,0.061488,0.281854,8.331291,0.625,1.251926,0.2,3.623993,3.028639,-1.718146,0,0.140523,1.211044,1.180214,1.072415,1,1,0,1,1,1,0.125,-1
60.913043,0.062284,0.360647,7.559356,0.92,2.533421,0.101449,5.736438,2.763358,-1.639353,0.031917,0.407332,0.357331,0.271198,0.271198,1.333333,1,8.5,3,2,2,0.1,-1
66.375,0.076369,0.288321,7.648308,0.842105,2.746941,0.166667,4.719453,2.765881,-1.711679,0.038862,0.410888,0.753439,0.464314,0.389846,8,8,2,3,3,2,0.2,-1
72,0.060064,0.347466,7.641055,0.866667,1.996108,0.102564,3.90125,3.006867,-1.652534,0.006189,0.173669,0.479811,0.479811,0.479811,1.333333,1,1,3,1,1,0.1,-1
52.777778,0.047045,0.371151,7.816862,0.818182,1.979595,0.148148,3.017076,3.046439,-1.628849,0.011439,0.128304,0.655675,0.655675,0.640838,7,13,13,2,1,1,0.1,-1
46.057143,0.08527,0.306561,7.915636,0.853659,2.366455,0.133333,4.743888,2.586499,-1.693439,0.108893,0.590669,0.277869,0.234056,0.178216,4.142857,4.333333,6,7,6,3,0.2,-1
71.444444,0.065661,0.321807,7.942091,0.818182,1.853077,0.111111,3.471676,2.801609,-1.678193,0,0.349475,0.69306,0.69306,0.672802,2,9,9,1,1,1,0.1,-1
47.636364,0.050103,0.263467,8.253946,0.6875,1.198604,0.090909,4.746783,2.915085,-1.736533,0,0.27306,0.567049,0.550475,0.524322,0,1,0,1,1,1,0.3,-1
51,0.050751,0.223068,8.200886,0.625,1.189694,0.2,3.154416,2.910992,-1.776932,0,0.254902,1.211044,1.211044,1.211044,0,2,4,1,1,1,0.125,-1
62.363636,0.060994,0.423452,7.35479,0.916667,1.860865,0.121212,3.713375,2.91044,-1.576548,0.008313,0.269169,0.536461,0.536461,0.524322,2.666667,6,0,3,1,1,0.2,-1
64.555556,0.087496,0.231271,7.613726,0.9,1.023183,0.148148,5.849053,2.713124,-1.768729,0.01118,0.43533,0.69306,0.672802,0.655675,10.5,10.5,8,2,2,1,0.4,-1
61.818182,0.050145,0.309238,7.573851,0.916667,1.380069,0.151515,5.717469,2.887096,-1.690762,0.016055,0.290281,0.567049,0.567049,0.550475,0.5,1.5,2,2,2,1,0.1,-1
32.111111,0.08468,0.259775,8.001456,0.818182,0.904299,0.148148,7.007236,2.965957,-1.740225,0.01963,0.206216,0.640838,0.616044,0.509876,1,0,0,2,1,1,0.2,-1
34.235294,0.083781,0.315629,7.690531,0.85,1.161222,0.078431,5.704965,2.89692,-1.684371,0.00867,0.288796,0.35619,0.332339,0.326141,0,0,0,2,1,1,0.2,-1
70.083333,0.074372,0.320138,7.903687,0.857143,1.969753,0.166667,4.201433,3.050766,-1.679862,0.019028,0.121019,0.808541,0.504602,0.504602,1,6.5,4.5,2,2,2,0.1,-1
89.25,0.073664,0.383295,7.927837,0.8,1.255227,0.166667,3.374824,3.076103,-1.616705,0.008216,0.09953,0.756903,0.756903,0.737634,7,14,5,2,1,1,0.1,-1
43.52,0.065466,0.353237,7.874498,0.78125,2.252816,0.08,3.547307,2.936549,-1.646763,0.033851,0.258875,0.461403,0.355663,0.283433,1.666667,8.5,2,3,2,2,0.2,-1
73.333333,0.048573,0.194312,7.632733,0.9,2.490362,0.111111,3.459998,2.800045,-1.805688,0,0.35811,0.69306,0.69306,0.672802,25,0,0,1,1,1,0.1,-1
37.151515,0.051201,0.393273,7.669106,0.868421,1.782568,0.070707,3.823239,2.990685,-1.606727,0.024293,0.204244,0.240956,0.189016,0.189016,1,1,3,4,4,2,0.1,-1
39,0.049622,0.268191,7.901859,0.75,0.752765,0.166667,10.235434,3.057476,-1.731809,0,0.116664,1.039591,0.961257,0.961257,7,0,0,1,1,1,0.125,-1
